site,logger,rowid,time2,timestamp,actual_conductivity,depth,pressure,record,resistivity,salinity,specific_conductivity,tds,temperature,water_density
c3,c3log,gcrew_2020-08-10 03:30:00_c3log,2020-08-10 03:30:00,2020-08-10 03:30:00,16326.68,45.22329,0.650945,39995,61.24943,10.0762,16912.56,10.99316,23.18633,1.005089
c3,c3log,gcrew_2020-08-10 03:45:00_c3log,2020-08-10 03:45:00,2020-08-10 03:45:00,16328.25,45.15823,0.650008,39996,61.24355,10.0773,16914.26,10.99427,23.18607,1.00509
c3,c3log,gcrew_2020-08-10 04:00:00_c3log,2020-08-10 04:00:00,2020-08-10 04:00:00,16329.94,45.14464,0.649813,39997,61.23721,10.07851,16916.13,10.99549,23.18572,1.005091
c3,c3log,gcrew_2020-08-10 04:15:00_c3log,2020-08-10 04:15:00,2020-08-10 04:15:00,16326.17,45.1632,0.65008,39998,61.25134,10.07598,16912.23,10.99295,23.18572,1.005089
c3,c3log,gcrew_2020-08-10 04:30:00_c3log,2020-08-10 04:30:00,2020-08-10 04:30:00,16327.86,45.1632,0.65008,39999,61.245,10.07728,16914.25,10.99426,23.18492,1.00509
c3,c3log,gcrew_2020-08-10 04:45:00_c3log,2020-08-10 04:45:00,2020-08-10 04:45:00,16331.2,45.11138,0.649334,40000,61.23249,10.07948,16917.64,10.99647,23.1851,1.005092
c3,c3log,gcrew_2020-08-10 05:00:00_c3log,2020-08-10 05:00:00,2020-08-10 05:00:00,16325.76,45.1632,0.65008,40001,61.25287,10.07588,16912.07,10.99285,23.18492,1.005089
c3,c3log,gcrew_2020-08-10 05:15:00_c3log,2020-08-10 05:15:00,2020-08-10 05:15:00,16327.09,45.00929,0.647864,40002,61.24789,10.07684,16913.57,10.99382,23.18457,1.00509
c3,c3log,gcrew_2020-08-10 05:30:00_c3log,2020-08-10 05:30:00,2020-08-10 05:30:00,16326.54,45.11138,0.649334,40003,61.24997,10.07638,16912.85,10.99335,23.18501,1.005089
c3,c3log,gcrew_2020-08-10 05:45:00_c3log,2020-08-10 05:45:00,2020-08-10 05:45:00,16321.53,45.11138,0.649334,40004,61.26877,10.07306,16907.71,10.99001,23.18484,1.005087
c3,c3log,gcrew_2020-08-10 06:00:00_c3log,2020-08-10 06:00:00,2020-08-10 06:00:00,16323.81,45.13014,0.649604,40005,61.26022,10.07453,16909.99,10.99149,23.1851,1.005088
c3,c3log,gcrew_2020-08-10 06:15:00_c3log,2020-08-10 06:15:00,2020-08-10 06:15:00,16324.52,45.07428,0.6488,40006,61.25755,10.07501,16910.72,10.99197,23.1851,1.005088
c3,c3log,gcrew_2020-08-10 06:30:00_c3log,2020-08-10 06:30:00,2020-08-10 06:30:00,16323,45.10198,0.649199,40007,61.26324,10.07406,16909.27,10.99102,23.18475,1.005088
c3,c3log,gcrew_2020-08-10 06:45:00_c3log,2020-08-10 06:45:00,2020-08-10 06:45:00,16323.78,45.09813,0.649143,40008,61.26031,10.07462,16910.14,10.99159,23.18457,1.005088
c3,c3log,gcrew_2020-08-10 07:00:00_c3log,2020-08-10 07:00:00,2020-08-10 07:00:00,16320.47,45.06547,0.648673,40009,61.27273,10.07241,16906.71,10.98936,23.18457,1.005086
c3,c3log,gcrew_2020-08-10 07:15:00_c3log,2020-08-10 07:15:00,2020-08-10 07:15:00,16326.66,45.06547,0.648673,40010,61.2495,10.07657,16913.15,10.99355,23.18449,1.00509
c3,c3log,gcrew_2020-08-10 07:30:00_c3log,2020-08-10 07:30:00,2020-08-10 07:30:00,16325.2,45.02817,0.648136,40011,61.25499,10.0755,16911.49,10.99247,23.18492,1.005089
c3,c3log,gcrew_2020-08-10 07:45:00_c3log,2020-08-10 07:45:00,2020-08-10 07:45:00,16325.86,45.00471,0.647799,40012,61.2525,10.07583,16912,10.9928,23.18545,1.005089
c3,c3log,gcrew_2020-08-10 08:00:00_c3log,2020-08-10 08:00:00,2020-08-10 08:00:00,16325.68,44.97205,0.647328,40013,61.25317,10.07581,16911.96,10.99277,23.18501,1.005089
c3,c3log,gcrew_2020-08-10 08:15:00_c3log,2020-08-10 08:15:00,2020-08-10 08:15:00,16325.93,44.96669,0.647251,40014,61.25227,10.07586,16912.04,10.99282,23.18553,1.005089
c3,c3log,gcrew_2020-08-10 08:30:00_c3log,2020-08-10 08:30:00,2020-08-10 08:30:00,16327.91,44.94853,0.64699,40015,61.24483,10.07726,16914.2,10.99423,23.18519,1.00509
c3,c3log,gcrew_2020-08-10 08:45:00_c3log,2020-08-10 08:45:00,2020-08-10 08:45:00,16322.52,44.99524,0.647662,40016,61.26504,10.07365,16908.63,10.99061,23.18519,1.005087
c3,c3log,gcrew_2020-08-10 09:00:00_c3log,2020-08-10 09:00:00,2020-08-10 09:00:00,16326.68,44.93972,0.646863,40017,61.24943,10.0764,16912.88,10.99337,23.18536,1.005089
c3,c3log,gcrew_2020-08-10 09:15:00_c3log,2020-08-10 09:15:00,2020-08-10 09:15:00,16325.69,44.93011,0.646725,40018,61.25315,10.07583,16912,10.9928,23.18492,1.005089
c3,c3log,gcrew_2020-08-10 09:30:00_c3log,2020-08-10 09:30:00,2020-08-10 09:30:00,16330.78,44.87419,0.64592,40019,61.23405,10.07921,16917.21,10.99619,23.1851,1.005091
c3,c3log,gcrew_2020-08-10 09:45:00_c3log,2020-08-10 09:45:00,2020-08-10 09:45:00,16327.66,44.86962,0.645854,40020,61.24578,10.0772,16914.12,10.99418,23.18466,1.00509
c3,c3log,gcrew_2020-08-10 10:00:00_c3log,2020-08-10 10:00:00,2020-08-10 10:00:00,16330.23,44.83709,0.645386,40021,61.23613,10.07874,16916.49,10.99572,23.18553,1.005091
c3,c3log,gcrew_2020-08-10 10:15:00_c3log,2020-08-10 10:15:00,2020-08-10 10:15:00,16328.02,44.85531,0.645648,40022,61.24441,10.07735,16914.35,10.99433,23.1851,1.00509
c3,c3log,gcrew_2020-08-10 10:30:00_c3log,2020-08-10 10:30:00,2020-08-10 10:30:00,16333.88,44.86962,0.645854,40023,61.22242,10.08121,16920.31,10.9982,23.18545,1.005093
c3,c3log,gcrew_2020-08-10 10:45:00_c3log,2020-08-10 10:45:00,2020-08-10 10:45:00,16335.93,44.82735,0.645246,40024,61.21474,10.08258,16922.43,10.99958,23.18545,1.005094
c3,c3log,gcrew_2020-08-10 11:00:00_c3log,2020-08-10 11:00:00,2020-08-10 11:00:00,16334.09,44.80422,0.644913,40025,61.22164,10.08129,16920.43,10.99828,23.18572,1.005093
c3,c3log,gcrew_2020-08-10 11:15:00_c3log,2020-08-10 11:15:00,2020-08-10 11:15:00,16341.54,44.79939,0.644843,40026,61.19374,10.08634,16928.24,11.00335,23.18545,1.005097
c3,c3log,gcrew_2020-08-10 11:30:00_c3log,2020-08-10 11:30:00,2020-08-10 11:30:00,16334.48,44.75361,0.644184,40027,61.22019,10.08155,16920.83,10.99854,23.18572,1.005093
c3,c3log,gcrew_2020-08-10 11:45:00_c3log,2020-08-10 11:45:00,2020-08-10 11:45:00,16332.19,44.75361,0.644184,40028,61.22878,10.08013,16918.64,10.99711,23.18519,1.005092
c3,c3log,gcrew_2020-08-10 12:00:00_c3log,2020-08-10 12:00:00,2020-08-10 12:00:00,16331.75,44.75805,0.644248,40029,61.23043,10.07968,16917.95,10.99667,23.18589,1.005092
c3,c3log,gcrew_2020-08-10 12:15:00_c3log,2020-08-10 12:15:00,2020-08-10 12:15:00,16331.13,44.74857,0.644112,40030,61.23273,10.07933,16917.4,10.99631,23.18562,1.005091
c3,c3log,gcrew_2020-08-10 12:30:00_c3log,2020-08-10 12:30:00,2020-08-10 12:30:00,16328.35,44.68378,0.643179,40031,61.24318,10.07746,16914.52,10.99444,23.18562,1.00509
c3,c3log,gcrew_2020-08-10 12:45:00_c3log,2020-08-10 12:45:00,2020-08-10 12:45:00,16330.75,44.73983,0.643986,40032,61.23419,10.07896,16916.82,10.99593,23.18616,1.005091
c3,c3log,gcrew_2020-08-10 13:00:00_c3log,2020-08-10 13:00:00,2020-08-10 13:00:00,16333.82,44.69749,0.643376,40033,61.22268,10.08107,16920.09,10.99806,23.18589,1.005092
c3,c3log,gcrew_2020-08-10 13:15:00_c3log,2020-08-10 13:15:00,2020-08-10 13:15:00,16337.53,44.68378,0.643179,40034,61.20875,10.08356,16923.94,11.00056,23.18589,1.005094
c3,c3log,gcrew_2020-08-10 13:30:00_c3log,2020-08-10 13:30:00,2020-08-10 13:30:00,16331.28,44.61381,0.642172,40035,61.23218,10.07945,16917.58,10.99643,23.18553,1.005091
c3,c3log,gcrew_2020-08-10 13:45:00_c3log,2020-08-10 13:45:00,2020-08-10 13:45:00,16332.86,44.61381,0.642172,40036,61.22627,10.08046,16919.16,10.99745,23.18572,1.005092
c3,c3log,gcrew_2020-08-10 14:00:00_c3log,2020-08-10 14:00:00,2020-08-10 14:00:00,16333.01,44.56657,0.641492,40037,61.22571,10.08062,16919.4,10.99761,23.18545,1.005092
c3,c3log,gcrew_2020-08-10 14:15:00_c3log,2020-08-10 14:15:00,2020-08-10 14:15:00,16334.04,44.60911,0.642104,40038,61.22183,10.0813,16920.44,10.99829,23.18553,1.005093
c3,c3log,gcrew_2020-08-10 14:30:00_c3log,2020-08-10 14:30:00,2020-08-10 14:30:00,16334.93,44.56657,0.641492,40039,61.2185,10.08183,16921.27,10.99883,23.18581,1.005093
c3,c3log,gcrew_2020-08-10 14:45:00_c3log,2020-08-10 14:45:00,2020-08-10 14:45:00,16329.49,44.56657,0.641492,40040,61.23888,10.07816,16915.58,10.99513,23.18597,1.00509
c3,c3log,gcrew_2020-08-10 15:00:00_c3log,2020-08-10 15:00:00,2020-08-10 15:00:00,16328.86,44.51622,0.640767,40041,61.24125,10.07773,16914.93,10.9947,23.18597,1.00509
c3,c3log,gcrew_2020-08-10 15:15:00_c3log,2020-08-10 15:15:00,2020-08-10 15:15:00,16329.74,44.49661,0.640485,40042,61.23795,10.07836,16915.9,10.99533,23.18581,1.005091
c3,c3log,gcrew_2020-08-10 15:30:00_c3log,2020-08-10 15:30:00,2020-08-10 15:30:00,16329.2,44.47878,0.640228,40043,61.23997,10.07791,16915.2,10.99488,23.18624,1.00509
c3,c3log,gcrew_2020-08-10 15:45:00_c3log,2020-08-10 15:45:00,2020-08-10 15:45:00,16329.22,44.44082,0.639682,40044,61.2399,10.07801,16915.36,10.99498,23.18581,1.00509
c3,c3log,gcrew_2020-08-10 16:00:00_c3log,2020-08-10 16:00:00,2020-08-10 16:00:00,16335.26,44.46023,0.639961,40045,61.21727,10.08198,16921.5,10.99897,23.18616,1.005093
c3,c3log,gcrew_2020-08-10 16:15:00_c3log,2020-08-10 16:15:00,2020-08-10 16:15:00,16329.87,44.41823,0.639357,40046,61.23749,10.07846,16916.06,10.99544,23.18572,1.005091
c3,c3log,gcrew_2020-08-10 16:30:00_c3log,2020-08-10 16:30:00,2020-08-10 16:30:00,16332.53,44.39895,0.639079,40047,61.22748,10.08029,16918.88,10.99727,23.18553,1.005092
c3,c3log,gcrew_2020-08-10 16:45:00_c3log,2020-08-10 16:45:00,2020-08-10 16:45:00,16332.01,44.38497,0.638878,40048,61.22944,10.07984,16918.19,10.99682,23.18597,1.005092
c3,c3log,gcrew_2020-08-10 17:00:00_c3log,2020-08-10 17:00:00,2020-08-10 17:00:00,16330.92,44.38119,0.638824,40049,61.23352,10.07922,16917.24,10.99621,23.18545,1.005091
c3,c3log,gcrew_2020-08-10 17:15:00_c3log,2020-08-10 17:15:00,2020-08-10 17:15:00,16327.14,44.38497,0.638878,40050,61.24773,10.0767,16913.35,10.99367,23.18536,1.005089
c3,c3log,gcrew_2020-08-10 17:30:00_c3log,2020-08-10 17:30:00,2020-08-10 17:30:00,16324.77,44.36721,0.638622,40051,61.25661,10.07506,16910.81,10.99202,23.18562,1.005088
c3,c3log,gcrew_2020-08-10 17:45:00_c3log,2020-08-10 17:45:00,2020-08-10 17:45:00,16324.19,44.37152,0.638684,40052,61.25878,10.07475,16910.32,10.99171,23.18528,1.005088
c3,c3log,gcrew_2020-08-10 18:00:00_c3log,2020-08-10 18:00:00,2020-08-10 18:00:00,16327.19,44.348,0.638346,40053,61.24753,10.07676,16913.43,10.99373,23.18528,1.005089
c3,c3log,gcrew_2020-08-10 18:15:00_c3log,2020-08-10 18:15:00,2020-08-10 18:15:00,16320.61,44.32534,0.63802,40054,61.2722,10.07247,16906.8,10.98942,23.18475,1.005086
c3,c3log,gcrew_2020-08-10 18:30:00_c3log,2020-08-10 18:30:00,2020-08-10 18:30:00,16325.98,44.31533,0.637876,40055,61.25207,10.076,16912.27,10.99297,23.18501,1.005089
c3,c3log,gcrew_2020-08-10 18:45:00_c3log,2020-08-10 18:45:00,2020-08-10 18:45:00,16323.72,44.32534,0.63802,40056,61.26053,10.0745,16909.93,10.99146,23.18501,1.005088
c3,c3log,gcrew_2020-08-10 19:00:00_c3log,2020-08-10 19:00:00,2020-08-10 19:00:00,16320.98,44.31069,0.637809,40057,61.27083,10.07267,16907.12,10.98962,23.18492,1.005087
c3,c3log,gcrew_2020-08-10 19:15:00_c3log,2020-08-10 19:15:00,2020-08-10 19:15:00,16324.59,44.32056,0.637951,40058,61.2573,10.07513,16910.91,10.99209,23.18475,1.005088
c3,c3log,gcrew_2020-08-10 19:30:00_c3log,2020-08-10 19:30:00,2020-08-10 19:30:00,16322.09,44.31069,0.637809,40059,61.26665,10.07342,16908.27,10.99038,23.18492,1.005087
c3,c3log,gcrew_2020-08-10 19:45:00_c3log,2020-08-10 19:45:00,2020-08-10 19:45:00,16319.49,44.32534,0.63802,40060,61.27642,10.07177,16905.72,10.98872,23.18449,1.005086
c3,c3log,gcrew_2020-08-10 20:00:00_c3log,2020-08-10 20:00:00,2020-08-10 20:00:00,16318.05,44.28253,0.637403,40061,61.28183,10.07071,16904.08,10.98765,23.18492,1.005085
c3,c3log,gcrew_2020-08-10 20:15:00_c3log,2020-08-10 20:15:00,2020-08-10 20:15:00,16321.94,44.28764,0.637477,40062,61.26722,10.07345,16908.32,10.9904,23.18431,1.005087
c3,c3log,gcrew_2020-08-10 20:30:00_c3log,2020-08-10 20:30:00,2020-08-10 20:30:00,16314.5,44.20336,0.636264,40063,61.29515,10.06835,16900.44,10.98528,23.18484,1.005083
c3,c3log,gcrew_2020-08-10 20:45:00_c3log,2020-08-10 20:45:00,2020-08-10 20:45:00,16317.72,44.25524,0.637011,40064,61.28306,10.07056,16903.86,10.98751,23.18457,1.005085
c3,c3log,gcrew_2020-08-10 21:00:00_c3log,2020-08-10 21:00:00,2020-08-10 21:00:00,16317.49,44.2504,0.636941,40065,61.28392,10.07043,16903.65,10.98737,23.18449,1.005085
c3,c3log,gcrew_2020-08-10 21:15:00_c3log,2020-08-10 21:15:00,2020-08-10 21:15:00,16314.61,44.19899,0.636201,40066,61.29475,10.06846,16900.61,10.98539,23.18466,1.005083
c3,c3log,gcrew_2020-08-10 21:30:00_c3log,2020-08-10 21:30:00,2020-08-10 21:30:00,16314.28,44.208,0.636331,40067,61.29601,10.06829,16900.34,10.98522,23.1844,1.005083
c3,c3log,gcrew_2020-08-10 21:45:00_c3log,2020-08-10 21:45:00,2020-08-10 21:45:00,16317.59,44.22675,0.636601,40068,61.28355,10.07037,16903.55,10.98731,23.1851,1.005085
c3,c3log,gcrew_2020-08-10 22:00:00_c3log,2020-08-10 22:00:00,2020-08-10 22:00:00,16321.08,44.18944,0.636064,40069,61.27045,10.07289,16907.46,10.98985,23.18422,1.005087
c3,c3log,gcrew_2020-08-10 22:15:00_c3log,2020-08-10 22:15:00,2020-08-10 22:15:00,16314.93,44.14367,0.635405,40070,61.29356,10.06862,16900.85,10.98555,23.18492,1.005083
c3,c3log,gcrew_2020-08-10 22:30:00_c3log,2020-08-10 22:30:00,2020-08-10 22:30:00,16315.8,44.16639,0.635732,40071,61.29029,10.06915,16901.66,10.98608,23.18519,1.005084
c3,c3log,gcrew_2020-08-10 22:45:00_c3log,2020-08-10 22:45:00,2020-08-10 22:45:00,16315.37,44.14367,0.635405,40072,61.29188,10.06881,16901.13,10.98573,23.18545,1.005083
c3,c3log,gcrew_2020-08-10 23:00:00_c3log,2020-08-10 23:00:00,2020-08-10 23:00:00,16318.63,44.19422,0.636132,40073,61.27966,10.07102,16904.56,10.98796,23.18528,1.005085
c3,c3log,gcrew_2020-08-10 23:15:00_c3log,2020-08-10 23:15:00,2020-08-10 23:15:00,16322.8,44.22304,0.636547,40074,61.26401,10.07387,16908.97,10.99083,23.18501,1.005087
c3,c3log,gcrew_2020-08-10 23:30:00_c3log,2020-08-10 23:30:00,2020-08-10 23:30:00,16312.35,44.15732,0.635601,40075,61.30325,10.0666,16897.71,10.98351,23.18633,1.005082
c3,c3log,gcrew_2020-08-10 23:45:00_c3log,2020-08-10 23:45:00,2020-08-10 23:45:00,16316.06,44.1477,0.635463,40076,61.28931,10.06916,16901.67,10.98608,23.18597,1.005084
c3,c3log,gcrew_2020-08-11 00:00:00_c3log,2020-08-11 00:00:00,2020-08-11 00:00:00,16318.5,44.16175,0.635665,40077,61.28015,10.07064,16903.96,10.98757,23.18668,1.005084
c3,c3log,gcrew_2020-08-11 00:15:00_c3log,2020-08-11 00:15:00,2020-08-11 00:15:00,16317.75,44.1477,0.635463,40078,61.28297,10.07006,16903.06,10.98699,23.18703,1.005084
c3,c3log,gcrew_2020-08-11 00:30:00_c3log,2020-08-11 00:30:00,2020-08-11 00:30:00,16315.96,44.17136,0.635803,40079,61.28968,10.06883,16901.15,10.98575,23.18721,1.005083
c3,c3log,gcrew_2020-08-11 00:45:00_c3log,2020-08-11 00:45:00,2020-08-11 00:45:00,16314.09,44.15732,0.635601,40080,61.29672,10.06752,16899.12,10.98443,23.18747,1.005082
c3,c3log,gcrew_2020-08-11 01:00:00_c3log,2020-08-11 01:00:00,2020-08-11 01:00:00,16317.67,44.0788,0.634471,40081,61.28324,10.06996,16902.9,10.98688,23.18729,1.005084
c3,c3log,gcrew_2020-08-11 01:15:00_c3log,2020-08-11 01:15:00,2020-08-11 01:15:00,16317.62,44.11531,0.634996,40082,61.28345,10.06972,16902.52,10.98664,23.18826,1.005083
c3,c3log,gcrew_2020-08-11 01:30:00_c3log,2020-08-11 01:30:00,2020-08-11 01:30:00,16314.66,44.11054,0.634928,40083,61.29455,10.0677,16899.4,10.98461,23.18843,1.005082
c3,c3log,gcrew_2020-08-11 01:45:00_c3log,2020-08-11 01:45:00,2020-08-11 01:45:00,16316.12,44.11531,0.634996,40084,61.2891,10.06853,16900.67,10.98543,23.18914,1.005082
c3,c3log,gcrew_2020-08-11 02:00:00_c3log,2020-08-11 02:00:00,2020-08-11 02:00:00,16312.88,44.11054,0.634928,40085,61.30123,10.06632,16897.26,10.98322,23.18931,1.005081
c3,c3log,gcrew_2020-08-11 02:15:00_c3log,2020-08-11 02:15:00,2020-08-11 02:15:00,16315.47,44.1065,0.63487,40086,61.29153,10.06804,16899.91,10.98494,23.1894,1.005082
c3,c3log,gcrew_2020-08-11 02:30:00_c3log,2020-08-11 02:30:00,2020-08-11 02:30:00,16311.79,44.05959,0.634194,40087,61.30535,10.06537,16895.78,10.98225,23.19037,1.00508
c3,c3log,gcrew_2020-08-11 02:45:00_c3log,2020-08-11 02:45:00,2020-08-11 02:45:00,16318.6,44.11054,0.634928,40088,61.27975,10.06988,16902.75,10.98678,23.19063,1.005083
c3,c3log,gcrew_2020-08-11 03:00:00_c3log,2020-08-11 03:00:00,2020-08-11 03:00:00,16315.94,44.08264,0.634526,40089,61.28976,10.06798,16899.81,10.98488,23.19116,1.005081
c3,c3log,gcrew_2020-08-11 03:15:00_c3log,2020-08-11 03:15:00,2020-08-11 03:15:00,16321.05,44.12962,0.635202,40090,61.27055,10.07132,16904.96,10.98823,23.19159,1.005084
c3,c3log,gcrew_2020-08-11 03:30:00_c3log,2020-08-11 03:30:00,2020-08-11 03:30:00,16318.43,44.09722,0.634736,40091,61.28042,10.06954,16902.21,10.98644,23.19168,1.005082
c3,c3log,gcrew_2020-08-11 03:45:00_c3log,2020-08-11 03:45:00,2020-08-11 03:45:00,16316.8,44.06455,0.634266,40092,61.28651,10.0683,16900.29,10.98519,23.19239,1.005081
c3,c3log,gcrew_2020-08-11 04:00:00_c3log,2020-08-11 04:00:00,2020-08-11 04:00:00,16309.82,44.04534,0.633989,40093,61.31275,10.0634,16892.71,10.98026,23.19344,1.005077
c3,c3log,gcrew_2020-08-11 04:15:00_c3log,2020-08-11 04:15:00,2020-08-11 04:15:00,16315.9,44.06455,0.634266,40094,61.2899,10.06729,16898.71,10.98416,23.19432,1.00508
c3,c3log,gcrew_2020-08-11 04:30:00_c3log,2020-08-11 04:30:00,2020-08-11 04:30:00,16320.69,44.0788,0.634471,40095,61.27191,10.07033,16903.41,10.98722,23.19511,1.005082
c3,c3log,gcrew_2020-08-11 04:45:00_c3log,2020-08-11 04:45:00,2020-08-11 04:45:00,16316.49,44.08781,0.634601,40096,61.2877,10.06742,16898.91,10.98429,23.19555,1.00508
c3,c3log,gcrew_2020-08-11 05:00:00_c3log,2020-08-11 05:00:00,2020-08-11 05:00:00,16318.66,44.08264,0.634526,40097,61.27952,10.06864,16900.78,10.9855,23.1967,1.00508
c3,c3log,gcrew_2020-08-11 05:15:00_c3log,2020-08-11 05:15:00,2020-08-11 05:15:00,16316.5,44.05482,0.634126,40098,61.28765,10.0671,16898.39,10.98396,23.19714,1.005079
c3,c3log,gcrew_2020-08-11 05:30:00_c3log,2020-08-11 05:30:00,2020-08-11 05:30:00,16314.24,44.08264,0.634526,40099,61.29613,10.06531,16895.62,10.98215,23.19845,1.005077
c3,c3log,gcrew_2020-08-11 05:45:00_c3log,2020-08-11 05:45:00,2020-08-11 05:45:00,16319.43,44.03653,0.633863,40100,61.27664,10.06873,16900.9,10.98558,23.19872,1.00508
c3,c3log,gcrew_2020-08-11 06:00:00_c3log,2020-08-11 06:00:00,2020-08-11 06:00:00,16320.13,44.05482,0.634126,40101,61.274,10.06907,16901.42,10.98592,23.19933,1.00508
c3,c3log,gcrew_2020-08-11 06:15:00_c3log,2020-08-11 06:15:00,2020-08-11 06:15:00,16319.04,44.05959,0.634194,40102,61.27809,10.06826,16900.18,10.98512,23.19968,1.005079
c3,c3log,gcrew_2020-08-11 06:30:00_c3log,2020-08-11 06:30:00,2020-08-11 06:30:00,16322.99,44.04534,0.633989,40103,61.26328,10.07069,16903.91,10.98754,23.20073,1.005081
c3,c3log,gcrew_2020-08-11 06:45:00_c3log,2020-08-11 06:45:00,2020-08-11 06:45:00,16315.48,43.96173,0.632786,40104,61.2915,10.06549,16895.87,10.98231,23.20152,1.005077
c3,c3log,gcrew_2020-08-11 07:00:00_c3log,2020-08-11 07:00:00,2020-08-11 07:00:00,16319.67,44.04534,0.633989,40105,61.27576,10.06814,16899.97,10.98498,23.20223,1.005079
c3,c3log,gcrew_2020-08-11 07:15:00_c3log,2020-08-11 07:15:00,2020-08-11 07:15:00,16315.65,44.06455,0.634266,40106,61.29083,10.06525,16895.49,10.98207,23.20319,1.005076
c3,c3log,gcrew_2020-08-11 07:30:00_c3log,2020-08-11 07:30:00,2020-08-11 07:30:00,16317.7,43.928,0.6323,40107,61.28315,10.06649,16897.41,10.98331,23.2038,1.005077
c3,c3log,gcrew_2020-08-11 07:45:00_c3log,2020-08-11 07:45:00,2020-08-11 07:45:00,16313.83,44.04011,0.633914,40108,61.2977,10.06368,16893.04,10.98048,23.20487,1.005075
c3,c3log,gcrew_2020-08-11 08:00:00_c3log,2020-08-11 08:00:00,2020-08-11 08:00:00,16314.14,44.03163,0.633792,40109,61.29652,10.0637,16893.07,10.9805,23.20574,1.005074
c3,c3log,gcrew_2020-08-11 08:15:00_c3log,2020-08-11 08:15:00,2020-08-11 08:15:00,16319.5,44.00354,0.633388,40110,61.27637,10.06715,16898.39,10.98395,23.20644,1.005077
c3,c3log,gcrew_2020-08-11 08:30:00_c3log,2020-08-11 08:30:00,2020-08-11 08:30:00,16318.13,44.03163,0.633792,40111,61.28155,10.066,16896.61,10.9828,23.20751,1.005076
c3,c3log,gcrew_2020-08-11 08:45:00_c3log,2020-08-11 08:45:00,2020-08-11 08:45:00,16314.94,43.97525,0.63298,40112,61.29351,10.06375,16893.14,10.98054,23.20803,1.005074
c3,c3log,gcrew_2020-08-11 09:00:00_c3log,2020-08-11 09:00:00,2020-08-11 09:00:00,16314.25,43.96126,0.632779,40113,61.29611,10.06313,16892.16,10.9799,23.20882,1.005073
c3,c3log,gcrew_2020-08-11 09:15:00_c3log,2020-08-11 09:15:00,2020-08-11 09:15:00,16318.03,43.98022,0.633052,40114,61.28191,10.06542,16895.69,10.9822,23.20997,1.005075
c3,c3log,gcrew_2020-08-11 09:30:00_c3log,2020-08-11 09:30:00,2020-08-11 09:30:00,16316.96,44.01765,0.633591,40115,61.28594,10.06457,16894.37,10.98134,23.21057,1.005074
c3,c3log,gcrew_2020-08-11 09:45:00_c3log,2020-08-11 09:45:00,2020-08-11 09:45:00,16319.34,43.95716,0.63272,40116,61.27698,10.06597,16896.52,10.98274,23.21154,1.005075
c3,c3log,gcrew_2020-08-11 10:00:00_c3log,2020-08-11 10:00:00,2020-08-11 10:00:00,16319.2,43.92496,0.632257,40117,61.2775,10.06556,16895.88,10.98232,23.21304,1.005074
c3,c3log,gcrew_2020-08-11 10:15:00_c3log,2020-08-11 10:15:00,2020-08-11 10:15:00,16322.44,43.91065,0.632051,40118,61.26535,10.06767,16899.14,10.98444,23.2133,1.005076
c3,c3log,gcrew_2020-08-11 10:30:00_c3log,2020-08-11 10:30:00,2020-08-11 10:30:00,16319.26,43.88249,0.631645,40119,61.27728,10.06537,16895.59,10.98213,23.21409,1.005074
c3,c3log,gcrew_2020-08-11 10:45:00_c3log,2020-08-11 10:45:00,2020-08-11 10:45:00,16320.66,43.8597,0.631317,40120,61.27203,10.06605,16896.62,10.98281,23.21532,1.005074
c3,c3log,gcrew_2020-08-11 11:00:00_c3log,2020-08-11 11:00:00,2020-08-11 11:00:00,16322.47,43.91065,0.632051,40121,61.26522,10.06714,16898.3,10.98389,23.21594,1.005074
c3,c3log,gcrew_2020-08-11 11:15:00_c3log,2020-08-11 11:15:00,2020-08-11 11:15:00,16319.75,43.87771,0.631577,40122,61.27543,10.06513,16895.19,10.98187,23.21681,1.005073
c3,c3log,gcrew_2020-08-11 11:30:00_c3log,2020-08-11 11:30:00,2020-08-11 11:30:00,16319.21,43.8597,0.631317,40123,61.27747,10.06473,16894.57,10.98147,23.21698,1.005072
c3,c3log,gcrew_2020-08-11 11:45:00_c3log,2020-08-11 11:45:00,2020-08-11 11:45:00,16318.33,43.85049,0.631185,40124,61.28077,10.06401,16893.45,10.98074,23.2176,1.005072
c3,c3log,gcrew_2020-08-11 12:00:00_c3log,2020-08-11 12:00:00,2020-08-11 12:00:00,16319.84,43.83127,0.630908,40125,61.2751,10.06471,16894.52,10.98143,23.21909,1.005072
c3,c3log,gcrew_2020-08-11 12:15:00_c3log,2020-08-11 12:15:00,2020-08-11 12:15:00,16319.52,43.80332,0.630506,40126,61.2763,10.06431,16893.89,10.98103,23.21997,1.005071
c3,c3log,gcrew_2020-08-11 12:30:00_c3log,2020-08-11 12:30:00,2020-08-11 12:30:00,16322.7,43.81716,0.630705,40127,61.26439,10.06634,16897.03,10.98307,23.22041,1.005073
c3,c3log,gcrew_2020-08-11 12:45:00_c3log,2020-08-11 12:45:00,2020-08-11 12:45:00,16319.05,43.75243,0.629773,40128,61.27807,10.06368,16892.91,10.98039,23.22147,1.00507
c3,c3log,gcrew_2020-08-11 13:00:00_c3log,2020-08-11 13:00:00,2020-08-11 13:00:00,16320.13,43.75654,0.629832,40129,61.27403,10.06423,16893.76,10.98094,23.22225,1.005071
