Logger,Table,loggernet_variable,Site,Plot,Instrument,Instrument_ID,Sensor_ID,Location,valid_through,research_name,note
Compass_PTR_Buoy,ExoTable,Conductivity,PTR,Buoy,EXO,A,,,,sonde_conductivity,
Compass_PTR_Buoy,ExoTable,FDOM_QSU,PTR,Buoy,EXO,A,,,,sonde_fdom,
Compass_PTR_Buoy,ExoTable,FDOM_RFU,PTR,Buoy,EXO,A,,,,sonde_fdom_rfu,
Compass_PTR_Buoy,ExoTable,NLF_conductivity,PTR,Buoy,EXO,A,,,,sonde_nlf_cond,
Compass_PTR_Buoy,ExoTable,ODO_sat,PTR,Buoy,EXO,A,,,,sonde_odo_sat,
Compass_PTR_Buoy,ExoTable,ODO_local,PTR,Buoy,EXO,A,,,,sonde_odo_local,
Compass_PTR_Buoy,ExoTable,ODO_MgL,PTR,Buoy,EXO,A,,,,sonde_odo_mgl,
Compass_PTR_Buoy,ExoTable,Pressure_psia,PTR,Buoy,EXO,A,,,,sonde_pressure,
Compass_PTR_Buoy,ExoTable,Salinity_PPT,PTR,Buoy,EXO,A,,,,sonde_salinity,
Compass_PTR_Buoy,ExoTable,Specific_Conductivity_uScm,PTR,Buoy,EXO,A,,,,sonde_spcond,
Compass_PTR_Buoy,ExoTable,Wiper_Position_mv,PTR,Buoy,EXO,A,,,,sonde_wiperpos,
Compass_PTR_Buoy,ExoTable,pH,PTR,Buoy,EXO,A,,,,sonde_ph,
Compass_PTR_Buoy,ExoTable,pH_mv,PTR,Buoy,EXO,A,,,,sonde_ph_mv,
Compass_PTR_Buoy,ExoTable,Temp_C,PTR,Buoy,EXO,A,,,,sonde_temp,
Compass_PTR_Buoy,ExoTable,Depth_m,PTR,Buoy,EXO,A,,,,sonde_depth,
Compass_PTR_Buoy,ExoTable,Battery_v,PTR,Buoy,EXO,A,,,,battery_voltage,
Compass_PTR_Buoy,ExoTable,Cable_v,PTR,Buoy,EXO,A,,,,sonde_cable,
Compass_PTR_Buoy,ExoTable,Wiper_Current_ma,PTR,Buoy,EXO,A,,,,sonde_wipercur,
Compass_PTR_Buoy,ExoTable,sn,PTR,Buoy,EXO,,,,,,
Compass_PTR_Buoy,ExoTable,snn,PTR,Buoy,EXO,,,,,,
,,,,,,,,,,,
Compass_CRC_TR_302,CheckTable,Format,CRC,TR,Datalogger,302,,,,,
Compass_CRC_TR_302,CheckTable,RECORD,CRC,TR,Datalogger,302,,,,,
Compass_CRC_TR_302,CheckTable,BattV,CRC,TR,Datalogger,302,,,,battery_voltage,
Compass_CRC_TR_302,CheckTable,SolarV,CRC,TR,Datalogger,302,,,,solar_voltage,
Compass_CRC_TR_302,CheckTable,Batt_CHECK,CRC,TR,Datalogger,302,,,,,
Compass_CRC_TR_302,CheckTable,Solar_CHECK,CRC,TR,Datalogger,302,,,,,
Compass_CRC_TR_302,CheckTable,Flag({1:14}),CRC,TR,Datalogger,302,,,,,
Compass_CRC_TR_302,CheckTable,Statname,CRC,TR,Datalogger,302,,,,,
Compass_CRC_TR_302,CheckTable,PB,CRC,TR,Datalogger,302,,,,,
,,,,,,,,,,,
Compass_CRC_TR_302,SapflowB,RECORD,CRC,TR,Sapflow,,,,,,
Compass_CRC_TR_302,SapflowB,PB,CRC,TR,Sapflow,,,,,,
Compass_CRC_TR_302,SapflowB,Format,CRC,TR,Sapflow,,,,,,
Compass_CRC_TR_302,SapflowB,Statname,CRC,TR,Sapflow,,,,,,
Compass_CRC_TR_302,SapflowB,BattV_Avg,CRC,TR,Sapflow,B,,,,battery_voltage,
Compass_CRC_TR_302,SapflowB,DiffVoltB_Avg({1:8}),CRC,TR,Sapflow,B,0{1:8},,,sapflow_2.5cm,
Compass_CRC_TR_302,SapflowB,DiffVoltB_Avg({9:12}),CRC,TR,Sapflow,B,0{1:4}D,,,sapflow_5cm,
,,,,,,,,,,,
Compass_CRC_TR_302,TerosTableB,RECORD,CRC,TR,TEROS12,,,,,,
Compass_CRC_TR_302,TerosTableB,PB,CRC,TR,TEROS12,,,,,,
Compass_CRC_TR_302,TerosTableB,Format,CRC,TR,TEROS12,,,,,,
Compass_CRC_TR_302,TerosTableB,Statname,CRC,TR,TEROS12,,,,,,
Compass_CRC_TR_302,TerosTableB,BattV_Avg,CRC,TR,TEROS12,B,,,,battery_voltage,
Compass_CRC_TR_302,TerosTableB,"TerosB({1:4},1)",CRC,TR,TEROS12,B,{1:4},,,soil_vwc_10cm,
Compass_CRC_TR_302,TerosTableB,"TerosB({5:6},1)",CRC,TR,TEROS12,B,{5:6},,,soil_vwc_30cm,
Compass_CRC_TR_302,TerosTableB,"TerosB({1:4},2)",CRC,TR,TEROS12,B,{1:4},,,soil_temp_10cm,
Compass_CRC_TR_302,TerosTableB,"TerosB({5:6},2)",CRC,TR,TEROS12,B,{5:6},,,soil_temp_30cm,
Compass_CRC_TR_302,TerosTableB,"TerosB({1:4},3)",CRC,TR,TEROS12,B,{1:4},,,soil_EC_10cm,
Compass_CRC_TR_302,TerosTableB,"TerosB({5:6},3)",CRC,TR,TEROS12,B,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_CRC_TR_302,WaterLevel600B,RECORD,CRC,TR,AquaTROLL600,,,,,,
Compass_CRC_TR_302,WaterLevel600B,PB,CRC,TR,AquaTROLL600,,,,,,
Compass_CRC_TR_302,WaterLevel600B,Format,CRC,TR,AquaTROLL600,,,,,,
Compass_CRC_TR_302,WaterLevel600B,Statname,CRC,TR,AquaTROLL600,,,,,,
Compass_CRC_TR_302,WaterLevel600B,BattV_Avg,CRC,TR,AquaTROLL600,B,,,,battery_voltage,
Compass_CRC_TR_302,WaterLevel600B,Barometric_Pressure600B,CRC,TR,AquaTROLL600,B,,,,gw_bar_pressure,
Compass_CRC_TR_302,WaterLevel600B,Temperature600B,CRC,TR,AquaTROLL600,B,,,,gw_temperature,
Compass_CRC_TR_302,WaterLevel600B,Aquatroll_IDB(1),CRC,TR,AquaTROLL600,,,,,,
Compass_CRC_TR_302,WaterLevel600B,Actual_Conductivity600B,CRC,TR,AquaTROLL600,B,,,,gw_act_cond,
Compass_CRC_TR_302,WaterLevel600B,Specific_Conductivity600B,CRC,TR,AquaTROLL600,B,,,,gw_spec_cond,
Compass_CRC_TR_302,WaterLevel600B,Salinity600B,CRC,TR,AquaTROLL600,B,,,,gw_salinity,
Compass_CRC_TR_302,WaterLevel600B,TDS600B,CRC,TR,AquaTROLL600,B,,,,gw_tds,
Compass_CRC_TR_302,WaterLevel600B,Water_Density600B,CRC,TR,AquaTROLL600,B,,,,gw_density,
Compass_CRC_TR_302,WaterLevel600B,Resistivity600B,CRC,TR,AquaTROLL600,B,,,,gw_resistivity,
Compass_CRC_TR_302,WaterLevel600B,pH600B,CRC,TR,AquaTROLL600,B,,,,gw_ph,
Compass_CRC_TR_302,WaterLevel600B,pH_mV600B,CRC,TR,AquaTROLL600,B,,,,gw_ph_mv,
Compass_CRC_TR_302,WaterLevel600B,pH_ORP600B,CRC,TR,AquaTROLL600,B,,,,gw_ph_orp,
Compass_CRC_TR_302,WaterLevel600B,RDO_concen600B,CRC,TR,AquaTROLL600,B,,,,gw_rdo_conc,
Compass_CRC_TR_302,WaterLevel600B,RDO_perc_sat600B,CRC,TR,AquaTROLL600,B,,,,gw_perc_sat,
Compass_CRC_TR_302,WaterLevel600B,RDO_part_Pressure600B,CRC,TR,AquaTROLL600,B,,,,gw_part_pressure,
Compass_CRC_TR_302,WaterLevel600B,Pressure600B,CRC,TR,AquaTROLL600,B,,,,gw_pressure,
Compass_CRC_TR_302,WaterLevel600B,Depth600B,CRC,TR,AquaTROLL600,B,,,,gw_depth,
Compass_CRC_TR_302,WaterLevel600B,Voltage,CRC,TR,AquaTROLL600,B,,,,gw_voltage,
Compass_CRC_TR_302,WaterLevel600B,Voltage_Ext600B,CRC,TR,AquaTROLL600,B,,,,gw_voltage_ext,
Compass_CRC_TR_302,WaterLevel600B,Battery_Int600B,CRC,TR,AquaTROLL600,B,,,,gw_battery,
,,,,,,,,,,,
Compass_CRC_UP_303,CheckTable,Format,CRC,UP,Datalogger,,,,,,
Compass_CRC_UP_303,CheckTable,RECORD,CRC,UP,Datalogger,,,,,,
Compass_CRC_UP_303,CheckTable,BattV,CRC,UP,Datalogger,303,,,,battery_voltage,
Compass_CRC_UP_303,CheckTable,SolarV,CRC,UP,Datalogger,303,,,,solar_voltage,
Compass_CRC_UP_303,CheckTable,Batt_CHECK,CRC,UP,Datalogger,,,,,,
Compass_CRC_UP_303,CheckTable,Solar_CHECK,CRC,UP,Datalogger,,,,,,
Compass_CRC_UP_303,CheckTable,Flag({1:14}),CRC,UP,Datalogger,,,,,,
Compass_CRC_UP_303,CheckTable,Statname,CRC,UP,Datalogger,,,,,,
Compass_CRC_UP_303,CheckTable,PB,CRC,UP,Datalogger,,,,,,
,,,,,,,,,,,
Compass_CRC_UP_303,SapflowA,RECORD,CRC,UP,Sapflow,,,,,,
Compass_CRC_UP_303,SapflowA,PB,CRC,UP,Sapflow,,,,,,
Compass_CRC_UP_303,SapflowA,Format,CRC,UP,Sapflow,,,,,,
Compass_CRC_UP_303,SapflowA,Statname,CRC,UP,Sapflow,,,,,,
Compass_CRC_UP_303,SapflowA,BattV_Avg,CRC,UP,Sapflow,A,,,,battery_voltage,
Compass_CRC_UP_303,SapflowA,DiffVoltA_Avg({1:8}),CRC,UP,Sapflow,A,0{1:8},,,sapflow_2.5cm,
Compass_CRC_UP_303,SapflowA,DiffVoltA_Avg({9:12}),CRC,UP,Sapflow,A,"0{1,2,6,8}D",,,sapflow_5cm,
,,,,,,,,,,,
Compass_CRC_UP_303,TerosTableA,RECORD,CRC,UP,TEROS12,,,,,,
Compass_CRC_UP_303,TerosTableA,PB,CRC,UP,TEROS12,,,,,,
Compass_CRC_UP_303,TerosTableA,Format,CRC,UP,TEROS12,,,,,,
Compass_CRC_UP_303,TerosTableA,Statname,CRC,UP,TEROS12,,,,,,
Compass_CRC_UP_303,TerosTableA,BattV_Avg,CRC,UP,TEROS12,A,,,,battery_voltage,
Compass_CRC_UP_303,TerosTableA,"TerosA({1:4},1)",CRC,UP,TEROS12,A,{1:4},,,soil_vwc_10cm,
Compass_CRC_UP_303,TerosTableA,"TerosA({5:6},1)",CRC,UP,TEROS12,A,{5:6},,,soil_vwc_30cm,
Compass_CRC_UP_303,TerosTableA,"TerosA({1:4},2)",CRC,UP,TEROS12,A,{1:4},,,soil_temp_10cm,
Compass_CRC_UP_303,TerosTableA,"TerosA({5:6},2)",CRC,UP,TEROS12,A,{5:6},,,soil_temp_30cm,
Compass_CRC_UP_303,TerosTableA,"TerosA({1:4},3)",CRC,UP,TEROS12,A,{1:4},,,soil_EC_10cm,
Compass_CRC_UP_303,TerosTableA,"TerosA({5:6},3)",CRC,UP,TEROS12,A,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_CRC_UP_303,WaterLevel600A,RECORD,CRC,UP,AquaTROLL600,A,,,,,
Compass_CRC_UP_303,WaterLevel600A,PB,CRC,UP,AquaTROLL600,A,,,,,
Compass_CRC_UP_303,WaterLevel600A,Format,CRC,UP,AquaTROLL600,A,,,,,
Compass_CRC_UP_303,WaterLevel600A,Statname,CRC,UP,AquaTROLL600,A,,,,,
Compass_CRC_UP_303,WaterLevel600A,BattV_Avg,CRC,UP,AquaTROLL600,A,,,,battery_voltage,
Compass_CRC_UP_303,WaterLevel600A,Barometric_Pressure600A,CRC,UP,AquaTROLL600,A,,,,gw_bar_pressure,
Compass_CRC_UP_303,WaterLevel600A,Temperature600A,CRC,UP,AquaTROLL600,A,,,,gw_temperature,
Compass_CRC_UP_303,WaterLevel600A,Aquatroll_IDA(1),CRC,UP,AquaTROLL600,A,,,,,
Compass_CRC_UP_303,WaterLevel600A,Actual_Conductivity600A,CRC,UP,AquaTROLL600,A,,,,gw_act_cond,
Compass_CRC_UP_303,WaterLevel600A,Specific_Conductivity600A,CRC,UP,AquaTROLL600,A,,,,gw_spec_cond,
Compass_CRC_UP_303,WaterLevel600A,Salinity600A,CRC,UP,AquaTROLL600,A,,,,gw_salinity,
Compass_CRC_UP_303,WaterLevel600A,TDS600A,CRC,UP,AquaTROLL600,A,,,,gw_tds,
Compass_CRC_UP_303,WaterLevel600A,Water_Density600A,CRC,UP,AquaTROLL600,A,,,,gw_density,
Compass_CRC_UP_303,WaterLevel600A,Resistivity600A,CRC,UP,AquaTROLL600,A,,,,gw_resistivity,
Compass_CRC_UP_303,WaterLevel600A,pH600A,CRC,UP,AquaTROLL600,A,,,,gw_ph,
Compass_CRC_UP_303,WaterLevel600A,pH_mV600A,CRC,UP,AquaTROLL600,A,,,,gw_ph_mv,
Compass_CRC_UP_303,WaterLevel600A,pH_ORP600A,CRC,UP,AquaTROLL600,A,,,,gw_ph_orp,
Compass_CRC_UP_303,WaterLevel600A,RDO_concen600A,CRC,UP,AquaTROLL600,A,,,,gw_rdo_conc,
Compass_CRC_UP_303,WaterLevel600A,RDO_perc_sat600A,CRC,UP,AquaTROLL600,A,,,,gw_perc_sat,
Compass_CRC_UP_303,WaterLevel600A,RDO_part_Pressure600A,CRC,UP,AquaTROLL600,A,,,,gw_part_pressure,
Compass_CRC_UP_303,WaterLevel600A,Pressure600A,CRC,UP,AquaTROLL600,A,,,,gw_pressure,
Compass_CRC_UP_303,WaterLevel600A,Depth600A,CRC,UP,AquaTROLL600,A,,,,gw_depth,
Compass_CRC_UP_303,WaterLevel600A,Voltage,CRC,UP,AquaTROLL600,A,,,,gw_voltage,
Compass_CRC_UP_303,WaterLevel600A,Voltage_Ext600A,CRC,UP,AquaTROLL600,A,,,,gw_voltage_ext,
Compass_CRC_UP_303,WaterLevel600A,Battery_Int600A,CRC,UP,AquaTROLL600,A,,,,gw_battery,
,,,,,,,,,,,
Compass_CRC_W_301,CheckTable,Format,CRC,W,Datalogger,301,,,,,
Compass_CRC_W_301,CheckTable,RECORD,CRC,W,Datalogger,301,,,,,
Compass_CRC_W_301,CheckTable,BattV,CRC,W,Datalogger,301,,,,battery_voltage,
Compass_CRC_W_301,CheckTable,SolarV,CRC,W,Datalogger,301,,,,solar_voltage,
Compass_CRC_W_301,CheckTable,Batt_CHECK,CRC,W,Datalogger,301,,,,,
Compass_CRC_W_301,CheckTable,Solar_CHECK,CRC,W,Datalogger,301,,,,,
Compass_CRC_W_301,CheckTable,Flag({1:14}),CRC,W,Datalogger,301,,,,,
Compass_CRC_W_301,CheckTable,Statname,CRC,W,Datalogger,301,,,,,
Compass_CRC_W_301,CheckTable,PB,CRC,W,Datalogger,301,,,,,
,,,,,,,,,,,
Compass_CRC_W_301,ClimaVue50_15min,Format,CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_15min,RECORD,CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_15min,SlrFD_W_Avg,CRC,W,ClimaVUE50,A,,,,wx_slr_fd15,
Compass_CRC_W_301,ClimaVue50_15min,SlrTF_MJ_Tot,CRC,W,ClimaVUE50,A,,,,wx_slr_tf15,
Compass_CRC_W_301,ClimaVue50_15min,Rain_mm_Tot,CRC,W,ClimaVUE50,A,,,,wx_rain15,
Compass_CRC_W_301,ClimaVue50_15min,WS_ms_S_WVT,CRC,W,ClimaVUE50,A,,,,wx_windspeed15,
Compass_CRC_W_301,ClimaVue50_15min,WindDir_D1_WVT,CRC,W,ClimaVUE50,A,,,,wx_winddir15,
Compass_CRC_W_301,ClimaVue50_15min,WindDir_SD1_WVT,CRC,W,ClimaVUE50,A,,,,wx_winddir_sd115,
Compass_CRC_W_301,ClimaVue50_15min,MaxWS_ms_Max,CRC,W,ClimaVUE50,A,,,,wx_maxws15,
Compass_CRC_W_301,ClimaVue50_15min,MaxWS_ms_TMx,CRC,W,ClimaVUE50,A,,,,wx_maxws_tmx15,
Compass_CRC_W_301,ClimaVue50_15min,Invalid_Wind_Tot,CRC,W,ClimaVUE50,A,,,,wx_invalid_wind15,
Compass_CRC_W_301,ClimaVue50_15min,AirT_C_Avg,CRC,W,ClimaVUE50,A,,,,wx_tempavg15,
Compass_CRC_W_301,ClimaVue50_15min,AirT_C_Max,CRC,W,ClimaVUE50,A,,,,wx_tempmax15,
Compass_CRC_W_301,ClimaVue50_15min,AirT_C_TMx,CRC,W,ClimaVUE50,A,,,,wx_temptmx15,
Compass_CRC_W_301,ClimaVue50_15min,AirT_C_Min,CRC,W,ClimaVUE50,A,,,,wx_tempmin15,
Compass_CRC_W_301,ClimaVue50_15min,AirT_C_TMn,CRC,W,ClimaVUE50,A,,,,wx_temptmn15,
Compass_CRC_W_301,ClimaVue50_15min,VP_mbar_Avg,CRC,W,ClimaVUE50,A,,,,wx_vappress15,
Compass_CRC_W_301,ClimaVue50_15min,BP_mbar,CRC,W,ClimaVUE50,A,,,,wx_barpress15,
Compass_CRC_W_301,ClimaVue50_15min,BP_mbar_Max,CRC,W,ClimaVUE50,A,,,,wx_bpmax15,
Compass_CRC_W_301,ClimaVue50_15min,BP_mbar_TMx,CRC,W,ClimaVUE50,A,,,,wx_bptmx15,
Compass_CRC_W_301,ClimaVue50_15min,BP_mbar_Min,CRC,W,ClimaVUE50,A,,,,wx_bpmin15,
Compass_CRC_W_301,ClimaVue50_15min,BP_mbar_TMn,CRC,W,ClimaVUE50,A,,,,wx_bptmn15,
Compass_CRC_W_301,ClimaVue50_15min,RH,CRC,W,ClimaVUE50,A,,,,wx_rh15,
Compass_CRC_W_301,ClimaVue50_15min,RHT_C_Avg,CRC,W,ClimaVUE50,A,,,,wx_rht15,
Compass_CRC_W_301,ClimaVue50_15min,TiltNS_deg_Avg,CRC,W,ClimaVUE50,A,,,,wx_tilt_ns15,
Compass_CRC_W_301,ClimaVue50_15min,TiltWE_deg_Avg,CRC,W,ClimaVUE50,A,,,,wx_tilt_we15,
Compass_CRC_W_301,ClimaVue50_15min,Strikes_Tot,CRC,W,ClimaVUE50,A,,,,wx_strikes15,
Compass_CRC_W_301,ClimaVue50_15min,Dist_km_Min,CRC,W,ClimaVUE50,A,,,,wx_dist_min15,
Compass_CRC_W_301,ClimaVue50_15min,Dist_km_TMn,CRC,W,ClimaVUE50,A,,,,wx_dist_tmn15,
Compass_CRC_W_301,ClimaVue50_15min,PAR_Den_C_Avg,CRC,W,ClimaVUE50,A,,,,wx_par_den15,
Compass_CRC_W_301,ClimaVue50_15min,PAR_Tot_C_Tot,CRC,W,ClimaVUE50,A,,,,wx_par_tot15,
Compass_CRC_W_301,ClimaVue50_15min,CVMeta,CRC,W,ClimaVUE50,A,,,,,
,,,,,,,,,,,
Compass_CRC_W_301,ClimaVue50_24hr,Format,CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_24hr,RECORD,CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_24hr,BattV_Min,CRC,W,ClimaVUE50,A,,,,battery_voltage,
Compass_CRC_W_301,ClimaVue50_24hr,Rain_mm_Tot,CRC,W,ClimaVUE50,A,,,,wx_rain24,
Compass_CRC_W_301,ClimaVue50_24hr,SlrFD_W_Avg,CRC,W,ClimaVUE50,A,,,,wx_slr_fd24,
Compass_CRC_W_301,ClimaVue50_24hr,SlrTF_MJ_Tot,CRC,W,ClimaVUE50,A,,,,wx_slr_tf24,
Compass_CRC_W_301,ClimaVue50_24hr,WS_ms_WVc(1),CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_24hr,WS_ms_WVc(2),CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_24hr,WS_ms_S_WVT,CRC,W,ClimaVUE50,A,,,,wx_winderrors24,
Compass_CRC_W_301,ClimaVue50_24hr,MaxWS_ms_Max,CRC,W,ClimaVUE50,A,,,,wx_maxws24,
Compass_CRC_W_301,ClimaVue50_24hr,MaxWS_ms_TMx,CRC,W,ClimaVUE50,A,,,,wx_maxws_tmx24,
Compass_CRC_W_301,ClimaVue50_24hr,AirT_C_Avg,CRC,W,ClimaVUE50,A,,,,wx_tempavg24,
Compass_CRC_W_301,ClimaVue50_24hr,AirT_C_Max,CRC,W,ClimaVUE50,A,,,,wx_tempmax24,
Compass_CRC_W_301,ClimaVue50_24hr,AirT_C_TMx,CRC,W,ClimaVUE50,A,,,,wx_temptmx24,
Compass_CRC_W_301,ClimaVue50_24hr,AirT_C_Min,CRC,W,ClimaVUE50,A,,,,wx_tempmin24,
Compass_CRC_W_301,ClimaVue50_24hr,AirT_C_TMn,CRC,W,ClimaVUE50,A,,,,wx_temptmn24,
Compass_CRC_W_301,ClimaVue50_24hr,VP_mbar_Avg,CRC,W,ClimaVUE50,A,,,,wx_vappress24,
Compass_CRC_W_301,ClimaVue50_24hr,BP_mbar_Max,CRC,W,ClimaVUE50,A,,,,wx_bpmax24,
Compass_CRC_W_301,ClimaVue50_24hr,BP_mbar_TMx,CRC,W,ClimaVUE50,A,,,,wx_bptmx24,
Compass_CRC_W_301,ClimaVue50_24hr,BP_mbar_Min,CRC,W,ClimaVUE50,A,,,,wx_bpmin24,
Compass_CRC_W_301,ClimaVue50_24hr,BP_mbar_TMn,CRC,W,ClimaVUE50,A,,,,wx_bptmn24,
Compass_CRC_W_301,ClimaVue50_24hr,RH_Max,CRC,W,ClimaVUE50,A,,,,wx_rh24,
Compass_CRC_W_301,ClimaVue50_24hr,RH_Min,CRC,W,ClimaVUE50,A,,,,wx_rht24,
Compass_CRC_W_301,ClimaVue50_24hr,RHT_C_Max,CRC,W,ClimaVUE50,A,,,,wx_rhtmax24,
Compass_CRC_W_301,ClimaVue50_24hr,RHT_C_Min,CRC,W,ClimaVUE50,A,,,,wx_rhtmin24,
Compass_CRC_W_301,ClimaVue50_24hr,TiltNS_deg_Max,CRC,W,ClimaVUE50,A,,,,wx_tilt_ns24,
Compass_CRC_W_301,ClimaVue50_24hr,TiltNS_deg_TMx,CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_24hr,TiltNS_deg_Min,CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_24hr,TiltNS_deg_TMn,CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_24hr,TiltWE_deg_Max,CRC,W,ClimaVUE50,A,,,,wx_tilt_we24,
Compass_CRC_W_301,ClimaVue50_24hr,TiltWE_deg_TMx,CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_24hr,TiltWE_deg_Min,CRC,W,ClimaVUE50,A,,,,,
Compass_CRC_W_301,ClimaVue50_24hr,PAR_Den_C_Avg,CRC,W,ClimaVUE50,A,,,,wx_par_den24,
Compass_CRC_W_301,ClimaVue50_24hr,PAR_Tot_C_Tot,CRC,W,ClimaVUE50,A,,,,wx_par_tot24,
Compass_CRC_W_301,ClimaVue50_24hr,CVMeta,CRC,W,ClimaVUE50,A,,,,,
,,,,,,,,,,,
Compass_CRC_W_301,ExoTable,Format,CRC,W,EXO,A,,,,,
Compass_CRC_W_301,ExoTable,RECORD,CRC,W,EXO,A,,,,,
Compass_CRC_W_301,ExoTable,PB,CRC,W,EXO,A,,,,,
Compass_CRC_W_301,ExoTable,Statname,CRC,W,EXO,A,,,,,
Compass_CRC_W_301,ExoTable,Date,CRC,W,EXO,A,,,,,
Compass_CRC_W_301,ExoTable,Time,CRC,W,EXO,A,,,,,
Compass_CRC_W_301,ExoTable,Conductivity,CRC,W,EXO,A,,,,sonde_conductivity,
Compass_CRC_W_301,ExoTable,FDOM_QSU,CRC,W,EXO,A,,,,sonde_fdom,
Compass_CRC_W_301,ExoTable,FDOM_RFU,CRC,W,EXO,A,,,,sonde_fdom_rfu,
Compass_CRC_W_301,ExoTable,NLF_conductivity,CRC,W,EXO,A,,,,sonde_nlf_cond,
Compass_CRC_W_301,ExoTable,ODO_sat,CRC,W,EXO,A,,,,sonde_odo_sat,
Compass_CRC_W_301,ExoTable,ODO_local,CRC,W,EXO,A,,,,sonde_odo_local,
Compass_CRC_W_301,ExoTable,ODO_MgL,CRC,W,EXO,A,,,,sonde_odo_mgl,
Compass_CRC_W_301,ExoTable,Pressure_psia,CRC,W,EXO,A,,,,sonde_pressure,
Compass_CRC_W_301,ExoTable,Salinity_PPT,CRC,W,EXO,A,,,,sonde_salinity,
Compass_CRC_W_301,ExoTable,Specific_Conductivity_uScm,CRC,W,EXO,A,,,,sonde_spcond,
Compass_CRC_W_301,ExoTable,Wiper_Position_mv,CRC,W,EXO,A,,,,sonde_wiperpos,
Compass_CRC_W_301,ExoTable,pH,CRC,W,EXO,A,,,,sonde_ph,
Compass_CRC_W_301,ExoTable,pH_mv,CRC,W,EXO,A,,,,sonde_ph_mv,
Compass_CRC_W_301,ExoTable,Temp_C,CRC,W,EXO,A,,,,sonde_temp,
Compass_CRC_W_301,ExoTable,Depth_m,CRC,W,EXO,A,,,,sonde_depth,
Compass_CRC_W_301,ExoTable,Battery_v,CRC,W,EXO,A,,,,battery_voltage,
Compass_CRC_W_301,ExoTable,Cable_v,CRC,W,EXO,A,,,,sonde_cable,
Compass_CRC_W_301,ExoTable,Wiper_Current_ma,CRC,W,EXO,A,,,,sonde_wipercur,
Compass_CRC_W_301,ExoTable,sn,CRC,W,EXO,A,,,,,
Compass_CRC_W_301,ExoTable,snn,CRC,W,EXO,A,,,,,
Compass_CRC_W_301,ExoTable,TSS_MgL,CRC,W,EXO,A,,,,sonde_tss,
Compass_CRC_W_301,ExoTable,ORP_mv,CRC,W,EXO,A,,,,sonde_orp,
Compass_CRC_W_301,ExoTable,TDS_mg_L,CRC,W,EXO,A,,,,sonde_tds,
Compass_CRC_W_301,ExoTable,Vertical_Position_m,CRC,W,EXO,A,,,,sonde_vpos,
Compass_CRC_W_301,ExoTable,Turbidity_FNU,CRC,W,EXO,A,,,,sonde_turbidity,
Compass_CRC_W_301,ExoTable,Turbidity_Raw,CRC,W,EXO,A,,,,sonde_turb_raw,
,,,,,,,,,,,
Compass_CRC_W_301,TerosTableC,RECORD,CRC,W,TEROS12,,,,,,
Compass_CRC_W_301,TerosTableC,PB,CRC,W,TEROS12,,,,,,
Compass_CRC_W_301,TerosTableC,Format,CRC,W,TEROS12,,,,,,
Compass_CRC_W_301,TerosTableC,Statname,CRC,W,TEROS12,,,,,,
Compass_CRC_W_301,TerosTableC,BattV_Avg,CRC,W,TEROS12,C,,,,battery_voltage,
Compass_CRC_W_301,TerosTableC,"TerosC({1:2},1)",CRC,W,TEROS12,C,{1:2},,,soil_vwc_10cm,
Compass_CRC_W_301,TerosTableC,"TerosC({3:4},1)",CRC,W,TEROS12,C,{3:4},,,,
Compass_CRC_W_301,TerosTableC,"TerosC({5:6},1)",CRC,W,TEROS12,C,{5:6},,,soil_vwc_30cm,
Compass_CRC_W_301,TerosTableC,"TerosC({1:2},2)",CRC,W,TEROS12,C,{1:2},,,soil_temp_10cm,
Compass_CRC_W_301,TerosTableC,"TerosC({3:4},2)",CRC,W,TEROS12,C,{3:4},,,,
Compass_CRC_W_301,TerosTableC,"TerosC({5:6},2)",CRC,W,TEROS12,C,{5:6},,,soil_temp_30cm,
Compass_CRC_W_301,TerosTableC,"TerosC({1:2},3)",CRC,W,TEROS12,C,{1:2},,,soil_EC_10cm,
Compass_CRC_W_301,TerosTableC,"TerosC({3:4},3)",CRC,W,TEROS12,C,{3:4},,,,
Compass_CRC_W_301,TerosTableC,"TerosC({5:6},3)",CRC,W,TEROS12,C,{5:6},,,soil_EC_30cm,
,,,,,,,,,,,
Compass_CRC_W_301,WaterLevel600C,RECORD,CRC,W,AquaTROLL600,C,,,,,
Compass_CRC_W_301,WaterLevel600C,PB,CRC,W,AquaTROLL600,C,,,,,
